EquipmentId,latitude,longitude,speed,odometer reading,eventDate,eventGeneratedTime
EQPT-4,13.0609383,74.97697,32,1020822,1716402600000,1716437605000
EQPT-4,13.0609,74.9768949,32,1020840,1716402600000,1716437606000
EQPT-4,13.060755,74.9767566,28,1020856,1716402600000,1716437609000
EQPT-4,13.06067,74.9767649,28,1020914,1716402600000,1716437610000
EQPT-4,13.0605183,74.9767449,31,1020914,1716402600000,1716437612000
EQPT-4,13.0604049,74.97677,33,1020914,1716402600000,1716437613000
EQPT-4,13.06016,74.97675,33,1020923,1716402600000,1716437616000
EQPT-4,13.0600083,74.97668,32,1020961,1716402600000,1716437618000
EQPT-4,13.0597933,74.9765033,37,1020972,1716402600000,1716437621000
EQPT-4,13.059645,74.97635,40,1020995,1716402600000,1716437623000
EQPT-4,13.0595899,74.9762383,41,1021009,1716402600000,1716437624000
EQPT-4,13.0595483,74.9760199,41,1021033,1716402600000,1716437626000
EQPT-4,13.0595433,74.97581,36,1021056,1716402600000,1716437628000
EQPT-4,13.059565,74.975725,34,1021065,1716402600000,1716437629000
EQPT-4,13.0596483,74.975575,33,1021084,1716402600000,1716437631000
EQPT-4,13.0597783,74.9754566,33,1021135,1716402600000,1716437633000
EQPT-4,13.0599833,74.97514,36,1021145,1716402600000,1716437637000
EQPT-4,13.0600283,74.9748683,36,1021175,1716402600000,1716437640000
EQPT-4,13.0600416,74.9745783,36,1021206,1716402600000,1716437643000
EQPT-4,13.0600016,74.9744016,31,1021226,1716402600000,1716437645000
EQPT-4,13.0598766,74.9741716,31,1021263,1716402600000,1716437648000
EQPT-4,13.0597666,74.9740566,31,1021272,1716402600000,1716437650000
EQPT-4,13.0593866,74.9737983,33,1021323,1716402600000,1716437655000
EQPT-4,13.0590783,74.9736583,34,1021360,1716402600000,1716437659000
EQPT-4,13.0588116,74.973645,38,1021390,1716402600000,1716437662000
EQPT-4,13.0586999,74.9737283,39,1021406,1716402600000,1716437663000
EQPT-4,13.058605,74.9737883,40,1021418,1716402600000,1716437664000
EQPT-4,13.0581333,74.9739333,34,1021474,1716402600000,1716437668000
EQPT-4,13.0579583,74.9739166,34,1021494,1716402600000,1716437670000
EQPT-4,13.0577983,74.9738216,33,1021514,1716402600000,1716437672000
EQPT-4,13.0576749,74.9736849,32,1021535,1716402600000,1716437674000
EQPT-4,13.0575699,74.9735066,35,1021557,1716402600000,1716437676000
EQPT-4,13.057155,74.972985,34,1021631,1716402600000,1716437683000
EQPT-4,13.0570066,74.9729583,30,1021648,1716402600000,1716437685000
EQPT-4,13.0569383,74.9729766,27,1021656,1716402600000,1716437686000
EQPT-4,13.0568166,74.9730566,24,1021672,1716402600000,1716437688000
EQPT-4,13.0567533,74.9731333,28,1021683,1716402600000,1716437689000
EQPT-4,13.0564633,74.9733516,34,1021714,1716402600000,1716437693000
EQPT-4,13.05623,74.9733866,32,1021750,1716402600000,1716437696000
EQPT-4,13.0560949,74.9733166,28,1021758,1716402600000,1716437698000
EQPT-4,13.0560516,74.9732433,27,1021767,1716402600000,1716437699000
EQPT-4,13.0560683,74.9731416,26,1021827,1716402600000,1716437700000
EQPT-4,13.0560849,74.9730383,29,1021827,1716402600000,1716437701000
EQPT-4,13.0560599,74.9727816,30,1021827,1716402600000,1716437704000
EQPT-4,13.0560216,74.97271,29,1021827,1716402600000,1716437705000
EQPT-4,13.0558666,74.972545,27,1021869,1716402600000,1716437709000
EQPT-4,13.0557283,74.97252,28,1021877,1716402600000,1716437710000
EQPT-4,13.0556533,74.9725433,28,1021886,1716402600000,1716437712000
EQPT-4,13.0555749,74.9725916,29,1021927,1716402600000,1716437713000
EQPT-4,13.0554183,74.9726666,30,1021927,1716402600000,1716437714000
EQPT-4,13.0553333,74.9727383,31,1021927,1716402600000,1716437715000
EQPT-4,13.0550183,74.9729566,31,1021971,1716402600000,1716437720000
EQPT-4,13.0548666,74.972945,26,1022022,1716402600000,1716437722000
EQPT-4,13.0548266,74.9728933,22,1022022,1716402600000,1716437723000
EQPT-4,13.0548033,74.9728133,22,1022022,1716402600000,1716437724000
EQPT-4,13.054785,74.9727499,21,1022022,1716402600000,1716437725000
EQPT-4,13.0547733,74.9726533,25,1022022,1716402600000,1716437726000
EQPT-4,13.0548316,74.9724933,28,1022042,1716402600000,1716437728000
EQPT-4,13.0549166,74.971905,31,1022107,1716402600000,1716437734000
EQPT-4,13.054855,74.9717066,25,1022144,1716402600000,1716437737000
EQPT-4,13.05474,74.9715499,26,1022152,1716402600000,1716437739000
EQPT-4,13.0545816,74.9714733,28,1022206,1716402600000,1716437741000
EQPT-4,13.0543933,74.9713999,32,1022206,1716402600000,1716437743000
EQPT-4,13.0538716,74.9711833,32,1022257,1716402600000,1716437749000
EQPT-4,13.0529533,74.9708666,24,1022365,1716402600000,1716437762000
EQPT-4,13.0527716,74.9708066,25,1022387,1716402600000,1716437765000
EQPT-4,13.0522816,74.9707433,29,1022442,1716402600000,1716437771000
EQPT-4,13.0516533,74.9706916,38,1022512,1716402600000,1716437778000
EQPT-4,13.0513349,74.9705599,41,1022550,1716402600000,1716437781000
EQPT-4,13.05114,74.9704699,38,1022619,1716402600000,1716437783000
EQPT-4,13.0509849,74.9703216,35,1022619,1716402600000,1716437785000
EQPT-4,13.0506466,74.969965,37,1022651,1716402600000,1716437790000
EQPT-4,13.0503966,74.969815,39,1022715,1716402600000,1716437793000
EQPT-4,13.050255,74.9697149,36,1022715,1716402600000,1716437795000
EQPT-4,13.0500466,74.9697149,38,1022726,1716402600000,1716437797000
EQPT-4,13.0496233,74.9698716,40,1022778,1716402600000,1716437801000
EQPT-4,13.0494133,74.9699216,35,1022802,1716402600000,1716437803000
EQPT-4,13.0486616,74.9704616,41,1022904,1716402600000,1716437814000
EQPT-4,13.048385,74.970635,42,1022963,1716402600000,1716437817000
EQPT-4,13.048185,74.97068,41,1022963,1716402600000,1716437819000
EQPT-4,13.0480466,74.9706666,41,1022979,1716402600000,1716437820000
EQPT-4,13.0479566,74.9706583,39,1022989,1716402600000,1716437821000
EQPT-4,13.0476133,74.97057,31,1023028,1716402600000,1716437825000
EQPT-4,13.047,74.9704866,39,1023097,1716402600000,1716437833000
EQPT-4,13.0465966,74.9703616,44,1023144,1716402600000,1716437837000
EQPT-4,13.0461616,74.9701316,48,1023198,1716402600000,1716437841000
EQPT-4,13.04567,74.969795,46,1023265,1716402600000,1716437846000
EQPT-4,13.045485,74.9697866,42,1023286,1716402600000,1716437848000
EQPT-4,13.0451583,74.9697583,39,1023323,1716402600000,1716437851000
EQPT-4,13.0449566,74.9697983,37,1023346,1716402600000,1716437853000
EQPT-4,13.04462,74.9699116,34,1023385,1716402600000,1716437857000
EQPT-4,13.044135,74.969935,31,1023439,1716402600000,1716437863000
EQPT-4,13.043185,74.9702433,38,1023550,1716402600000,1716437874000
EQPT-4,13.0427733,74.9702883,41,1023597,1716402600000,1716437878000
EQPT-4,13.0425383,74.9702733,43,1023623,1716402600000,1716437880000
EQPT-4,13.042015,74.9701366,42,1023683,1716402600000,1716437885000
EQPT-4,13.0417816,74.96999,45,1023714,1716402600000,1716437887000
EQPT-4,13.041615,74.9698466,46,1023738,1716402600000,1716437889000
EQPT-4,13.04145,74.9696716,46,1023764,1716402600000,1716437891000
EQPT-4,13.0409316,74.9690133,57,1023856,1716402600000,1716437897000
EQPT-4,13.0404949,74.9684566,53,1023934,1716402600000,1716437902000
EQPT-4,13.0402833,74.9682833,51,1024009,1716402600000,1716437904000
EQPT-4,13.0399166,74.968105,52,1024009,1716402600000,1716437907000
EQPT-4,13.0390216,74.9678533,52,1024112,1716402600000,1716437914000
EQPT-4,13.0380566,74.9676449,44,1024222,1716402600000,1716437922000
EQPT-4,13.0371033,74.9675683,46,1024330,1716402600000,1716437930000
EQPT-4,13.0360766,74.9675933,52,1024444,1716402600000,1716437938000
EQPT-4,13.0354833,74.9675916,41,1024510,1716402600000,1716437943000
EQPT-4,13.0352166,74.967575,36,1024540,1716402600000,1716437946000
EQPT-4,13.035065,74.9675083,30,1024565,1716402600000,1716437948000
EQPT-4,13.0349683,74.9674233,26,1024572,1716402600000,1716437950000
EQPT-4,13.0349283,74.96736,18,1024581,1716402600000,1716437952000
EQPT-4,13.0348983,74.9673166,7,1024587,1716402600000,1716437954000
EQPT-4,13.0347833,74.96723,12,1024602,1716402600000,1716437962000
EQPT-4,13.0346566,74.9670549,17,1024626,1716402600000,1716437968000
EQPT-4,13.0343516,74.9666883,24,1024678,1716402600000,1716437977000
EQPT-4,13.0339466,74.9663783,24,1024735,1716402600000,1716437985000
EQPT-4,13.033175,74.9660383,31,1024828,1716402600000,1716437995000
EQPT-4,13.0329783,74.9659883,32,1024851,1716402600000,1716437997000
EQPT-4,13.0320099,74.9658616,34,1024949,1716402600000,1716438007000
EQPT-4,13.0316599,74.96588,35,1024988,1716402600000,1716438011000
EQPT-4,13.0311466,74.9659416,44,1025056,1716402600000,1716438017000
EQPT-4,13.0309333,74.9658883,46,1025081,1716402600000,1716438019000
EQPT-4,13.0302483,74.9657033,51,1025160,1716402600000,1716438024000
EQPT-4,13.02927,74.965645,46,1025269,1716402600000,1716438032000
EQPT-4,13.0282816,74.9655933,37,1025379,1716402600000,1716438042000
EQPT-4,13.0277516,74.9655566,32,1025438,1716402600000,1716438048000
EQPT-4,13.0276149,74.9654966,27,1025454,1716402600000,1716438050000
EQPT-4,13.0274816,74.9654366,15,1025471,1716402600000,1716438053000
EQPT-4,13.0274566,74.96544,12,1025473,1716402600000,1716438054000
EQPT-4,13.0274233,74.965465,7,1025478,1716402600000,1716438060000
EQPT-4,13.0274133,74.965475,7,1025499,1716402600000,1716438061000
EQPT-4,13.0273983,74.96549,10,1025499,1716402600000,1716438062000
EQPT-4,13.0272399,74.9656299,20,1025505,1716402600000,1716438067000
EQPT-4,13.0269133,74.9659583,30,1025556,1716402600000,1716438074000
EQPT-4,13.0263899,74.966495,37,1025638,1716402600000,1716438082000
EQPT-4,13.0261316,74.96663,39,1025682,1716402600000,1716438085000
EQPT-4,13.025855,74.9667133,37,1025703,1716402600000,1716438088000
EQPT-4,13.025085,74.9667883,34,1025790,1716402600000,1716438096000
EQPT-4,13.0250133,74.9667366,32,1025800,1716402600000,1716438097000
EQPT-4,13.0249433,74.9666783,33,1025810,1716402600000,1716438098000
EQPT-4,13.0248883,74.9666066,33,1025819,1716402600000,1716438099000
EQPT-4,13.0246583,74.966465,29,1025849,1716402600000,1716438103000
EQPT-4,13.0245183,74.9664249,30,1025888,1716402600000,1716438105000
EQPT-4,13.0243816,74.9664166,30,1025888,1716402600000,1716438107000
EQPT-4,13.0242383,74.9664366,31,1025897,1716402600000,1716438109000
EQPT-4,13.02367,74.9665933,33,1025962,1716402600000,1716438116000
EQPT-4,13.0235083,74.9666766,36,1025993,1716402600000,1716438118000
EQPT-4,13.0227366,74.9671733,41,1026084,1716402600000,1716438127000
EQPT-4,13.022315,74.9673166,41,1026134,1716402600000,1716438131000
EQPT-4,13.0217116,74.9675683,43,1026206,1716402600000,1716438137000
EQPT-4,13.0213633,74.9678016,38,1026253,1716402600000,1716438141000
EQPT-4,13.0209299,74.9681433,36,1026314,1716402600000,1716438147000
EQPT-4,13.0200766,74.9686199,39,1026422,1716402600000,1716438157000
EQPT-4,13.01925,74.9690666,42,1026526,1716402600000,1716438166000
EQPT-4,13.01835,74.9694266,39,1026633,1716402600000,1716438175000
EQPT-4,13.0181533,74.9694449,40,1026655,1716402600000,1716438177000
EQPT-4,13.01798,74.96939,35,1026676,1716402600000,1716438179000
EQPT-4,13.017865,74.9692183,34,1026701,1716402600000,1716438181000
EQPT-4,13.01778,74.969035,35,1026723,1716402600000,1716438183000
EQPT-4,13.01749,74.9685033,36,1026789,1716402600000,1716438189000
EQPT-4,13.0173649,74.9683766,35,1026809,1716402600000,1716438191000
EQPT-4,13.0171083,74.9682366,27,1026843,1716402600000,1716438195000
EQPT-4,13.0170466,74.9682383,27,1026870,1716402600000,1716438196000
EQPT-4,13.0169883,74.968285,25,1026870,1716402600000,1716438197000
EQPT-4,13.0169166,74.9683633,27,1026870,1716402600000,1716438198000
EQPT-4,13.0167433,74.968415,26,1026890,1716402600000,1716438201000
EQPT-4,13.0166183,74.96839,25,1026918,1716402600000,1716438203000
EQPT-4,13.0165633,74.9683483,23,1026918,1716402600000,1716438204000
EQPT-4,13.0164716,74.9682349,25,1026927,1716402600000,1716438206000
EQPT-4,13.01643,74.968165,26,1026936,1716402600000,1716438207000
EQPT-4,13.0161249,74.9675933,32,1027007,1716402600000,1716438214000
EQPT-4,13.0159616,74.9675183,35,1027063,1716402600000,1716438216000
EQPT-4,13.01576,74.9675133,38,1027063,1716402600000,1716438218000
EQPT-4,13.014865,74.9672416,38,1027154,1716402600000,1716438227000
EQPT-4,13.013945,74.9670216,37,1027259,1716402600000,1716438237000
EQPT-4,13.013765,74.9670083,35,1027289,1716402600000,1716438239000
EQPT-4,13.0133916,74.967065,34,1027321,1716402600000,1716438243000
EQPT-4,13.013085,74.9671766,30,1027375,1716402600000,1716438247000
EQPT-4,13.0122733,74.9675916,40,1027458,1716402600000,1716438257000
EQPT-4,13.0114249,74.9679483,47,1027561,1716402600000,1716438265000
EQPT-4,13.0105466,74.9683933,50,1027670,1716402600000,1716438273000
EQPT-4,13.0100416,74.9685049,42,1027751,1716402600000,1716438277000
EQPT-4,13.0094883,74.96857,31,1027789,1716402600000,1716438283000
EQPT-4,13.0091566,74.96854,34,1027827,1716402600000,1716438287000
EQPT-4,13.0089883,74.9684633,35,1027857,1716402600000,1716438289000
EQPT-4,13.0082033,74.9680099,38,1027948,1716402600000,1716438298000
EQPT-4,13.0076683,74.9677433,36,1028014,1716402600000,1716438304000
EQPT-4,13.0070516,74.9675999,34,1028084,1716402600000,1716438311000
EQPT-4,13.0066216,74.967485,32,1028134,1716402600000,1716438316000
EQPT-4,13.0063183,74.9673733,35,1028170,1716402600000,1716438320000
EQPT-4,13.0059999,74.9672949,28,1028207,1716402600000,1716438324000
EQPT-4,13.00587,74.96722,28,1028223,1716402600000,1716438326000
EQPT-4,13.0051083,74.96667,22,1028327,1716402600000,1716438338000
EQPT-4,13.0047366,74.9664116,22,1028377,1716402600000,1716438348000
EQPT-4,13.0042333,74.9659666,27,1028452,1716402600000,1716438360000
EQPT-4,13.0041033,74.9659216,27,1028477,1716402600000,1716438362000
EQPT-4,13.0039183,74.9658783,31,1028488,1716402600000,1716438364000
EQPT-4,13.0036683,74.96589,34,1028516,1716402600000,1716438367000
EQPT-4,13.0032166,74.96592,31,1028566,1716402600000,1716438372000
EQPT-4,13.0029633,74.96587,34,1028616,1716402600000,1716438375000
EQPT-4,13.0027933,74.965795,37,1028616,1716402600000,1716438377000
EQPT-4,13.0023133,74.9655116,40,1028677,1716402600000,1716438383000
EQPT-4,13.0020766,74.965465,39,1028704,1716402600000,1716438385000
EQPT-4,13.0011499,74.96568,39,1028810,1716402600000,1716438394000
EQPT-4,13.0004616,74.9657799,42,1028887,1716402600000,1716438401000
EQPT-4,13.0001616,74.9657383,42,1028921,1716402600000,1716438404000
EQPT-4,12.999955,74.9656866,41,1028945,1716402600000,1716438406000
EQPT-4,12.9996833,74.9655466,39,1028979,1716402600000,1716438409000
EQPT-4,12.9990216,74.9650433,40,1029070,1716402600000,1716438418000
EQPT-4,12.9985066,74.9645183,41,1029151,1716402600000,1716438425000
EQPT-4,12.9981516,74.9639883,42,1029221,1716402600000,1716438431000
EQPT-4,12.9975599,74.9634349,34,1029311,1716402600000,1716438439000
EQPT-4,12.997425,74.9631433,24,1029346,1716402600000,1716438444000
EQPT-4,12.9973433,74.9630666,24,1029364,1716402600000,1716438446000
EQPT-4,12.9972966,74.9630583,22,1029364,1716402600000,1716438447000
EQPT-4,12.9972416,74.9630583,22,1029370,1716402600000,1716438448000
EQPT-4,12.9971,74.9630849,25,1029386,1716402600000,1716438450000
EQPT-4,12.9968766,74.96314,30,1029429,1716402600000,1716438453000
EQPT-4,12.9966349,74.963185,33,1029439,1716402600000,1716438456000
EQPT-4,12.99637,74.963165,32,1029468,1716402600000,1716438459000
EQPT-4,12.9962216,74.9631166,27,1029486,1716402600000,1716438461000
EQPT-4,12.9961166,74.9630666,17,1029507,1716402600000,1716438463000
EQPT-4,12.9960083,74.9629833,11,1029514,1716402600000,1716438467000
EQPT-4,12.995905,74.9629033,16,1029528,1716402600000,1716438471000
EQPT-4,12.9954699,74.962615,27,1029586,1716402600000,1716438479000
EQPT-4,12.9952199,74.9624849,29,1029617,1716402600000,1716438483000
EQPT-4,12.994985,74.9624166,31,1029674,1716402600000,1716438486000
EQPT-4,12.9942466,74.9623483,35,1029727,1716402600000,1716438494000
EQPT-4,12.99333,74.9624083,27,1029829,1716402600000,1716438505000
EQPT-4,12.992945,74.9624099,16,1029872,1716402600000,1716438511000
EQPT-4,12.9927049,74.9623766,5,1029899,1716402600000,1716438517000
EQPT-4,12.9925816,74.9623483,9,1029913,1716402600000,1716438533000
EQPT-4,12.9923483,74.9623033,16,1029940,1716402600000,1716438540000
EQPT-4,12.9918366,74.96221,15,1029998,1716402600000,1716438552000
EQPT-4,12.991675,74.9621849,13,1030016,1716402600000,1716438556000
EQPT-4,12.99156,74.9621416,11,1030029,1716402600000,1716438560000
EQPT-4,12.99136,74.9619466,20,1030060,1716402600000,1716438566000
EQPT-4,12.9911316,74.9616416,19,1030102,1716402600000,1716438573000
EQPT-4,12.9910116,74.9615516,20,1030130,1716402600000,1716438576000
EQPT-4,12.9909616,74.9615233,20,1030130,1716402600000,1716438577000
EQPT-4,12.9908216,74.9614716,20,1030142,1716402600000,1716438580000
EQPT-4,12.9905566,74.96144,19,1030171,1716402600000,1716438585000
EQPT-4,12.98992,74.9613799,18,1030242,1716402600000,1716438597000
EQPT-4,12.9897249,74.9613316,17,1030265,1716402600000,1716438601000
EQPT-4,12.9895966,74.96127,19,1030281,1716402600000,1716438604000
EQPT-4,12.98952,74.9612066,19,1030301,1716402600000,1716438606000
EQPT-4,12.9894966,74.9611683,19,1030301,1716402600000,1716438607000
EQPT-4,12.9894666,74.9610883,19,1030306,1716402600000,1716438609000
EQPT-4,12.9894416,74.9609983,18,1030316,1716402600000,1716438611000
EQPT-4,12.98944,74.9609533,17,1030332,1716402600000,1716438612000
EQPT-4,12.98945,74.960885,12,1030332,1716402600000,1716438614000
EQPT-4,12.9895749,74.9603916,13,1030385,1716402600000,1716438626000
EQPT-4,12.9896199,74.9601166,15,1030415,1716402600000,1716438632000
EQPT-4,12.9896433,74.9599916,15,1030429,1716402600000,1716438635000
EQPT-4,12.9896466,74.9598633,15,1030443,1716402600000,1716438638000
EQPT-4,12.9896233,74.9597233,16,1030458,1716402600000,1716438641000
EQPT-4,12.9895733,74.9595983,17,1030478,1716402600000,1716438644000
EQPT-4,12.9890966,74.9587633,19,1030579,1716402600000,1716438664000
EQPT-4,12.9889983,74.9585999,19,1030600,1716402600000,1716438668000
EQPT-4,12.9888933,74.9584899,19,1030616,1716402600000,1716438671000
EQPT-4,12.9887416,74.9583666,21,1030638,1716402600000,1716438675000
EQPT-4,12.9883716,74.95809,20,1030689,1716402600000,1716438684000
EQPT-4,12.987765,74.957415,19,1030790,1716402600000,1716438703000
EQPT-4,12.9875166,74.957295,21,1030821,1716402600000,1716438708000
EQPT-4,12.987035,74.9571183,33,1030877,1716402600000,1716438715000
EQPT-4,12.986575,74.9569216,44,1030933,1716402600000,1716438720000
EQPT-4,12.9859883,74.9566266,51,1031006,1716402600000,1716438725000
EQPT-4,12.985225,74.9560949,50,1031108,1716402600000,1716438732000
EQPT-4,12.9843649,74.9557566,47,1031211,1716402600000,1716438739000
EQPT-4,12.9834183,74.9554716,46,1031321,1716402600000,1716438747000
EQPT-4,12.9829083,74.95523,42,1031384,1716402600000,1716438752000
EQPT-4,12.9822333,74.95481,46,1031472,1716402600000,1716438759000
EQPT-4,12.981635,74.9546766,48,1031540,1716402600000,1716438764000
EQPT-4,12.9807083,74.9545749,53,1031643,1716402600000,1716438771000
EQPT-4,12.980055,74.9544516,52,1031717,1716402600000,1716438776000
EQPT-4,12.9798066,74.954335,55,1031778,1716402600000,1716438778000
EQPT-4,12.9790499,74.953765,54,1031852,1716402600000,1716438785000
EQPT-4,12.97824,74.9532466,52,1031958,1716402600000,1716438792000
EQPT-4,12.9773966,74.9527866,55,1032065,1716402600000,1716438799000
EQPT-4,12.9770816,74.9525833,45,1032106,1716402600000,1716438802000
EQPT-4,12.976765,74.9523316,38,1032151,1716402600000,1716438806000
EQPT-4,12.9766166,74.9521216,33,1032179,1716402600000,1716438809000
EQPT-4,12.976545,74.952,23,1032194,1716402600000,1716438811000
EQPT-4,12.9764016,74.9517366,13,1032227,1716402600000,1716438818000
EQPT-4,12.9763383,74.951635,6,1032240,1716402600000,1716438824000
EQPT-4,12.9761683,74.9514283,16,1032269,1716402600000,1716438837000
EQPT-4,12.9760549,74.9512633,22,1032298,1716402600000,1716438841000
EQPT-4,12.9759333,74.951005,32,1032322,1716402600000,1716438845000
EQPT-4,12.9757866,74.9507749,36,1032364,1716402600000,1716438848000
EQPT-4,12.9751566,74.9500066,44,1032461,1716402600000,1716438857000
EQPT-4,12.9746216,74.9495433,45,1032539,1716402600000,1716438863000
EQPT-4,12.9742333,74.9492216,42,1032595,1716402600000,1716438867000
EQPT-4,12.9741099,74.9490433,44,1032618,1716402600000,1716438869000
EQPT-4,12.9736699,74.94812,46,1032730,1716402600000,1716438878000
EQPT-4,12.9730699,74.9472766,47,1032843,1716402600000,1716438887000
EQPT-4,12.9725116,74.9464133,54,1032955,1716402600000,1716438895000
EQPT-4,12.9719966,74.9456016,46,1033060,1716402600000,1716438902000
EQPT-4,12.971825,74.9452166,36,1033106,1716402600000,1716438906000
EQPT-4,12.9716966,74.9449666,36,1033136,1716402600000,1716438909000
EQPT-4,12.9713816,74.9445316,43,1033195,1716402600000,1716438914000
EQPT-4,12.9710383,74.944065,44,1033259,1716402600000,1716438919000
EQPT-4,12.9705166,74.9432133,49,1033368,1716402600000,1716438927000
EQPT-4,12.9699966,74.94235,49,1033478,1716402600000,1716438935000
EQPT-4,12.969465,74.9415483,43,1033583,1716402600000,1716438943000
EQPT-4,12.9688783,74.9407566,34,1033691,1716402600000,1716438953000
EQPT-4,12.968355,74.93996,37,1033795,1716402600000,1716438964000
EQPT-4,12.9678266,74.9391183,42,1033903,1716402600000,1716438973000
EQPT-4,12.9672516,74.93826,45,1034016,1716402600000,1716438982000
EQPT-4,12.966785,74.9374033,41,1034122,1716402600000,1716438990000
EQPT-4,12.9663233,74.9365683,42,1034227,1716402600000,1716438999000
EQPT-4,12.9657833,74.935935,40,1034318,1716402600000,1716439007000
EQPT-4,12.9652216,74.9354566,40,1034399,1716402600000,1716439014000
EQPT-4,12.9644516,74.9348733,51,1034491,1716402600000,1716439022000
EQPT-4,12.9636616,74.9343966,51,1034607,1716402600000,1716439030000
EQPT-4,12.9628483,74.9338733,43,1034714,1716402600000,1716439038000
EQPT-4,12.9623333,74.9335916,32,1034779,1716402600000,1716439044000
EQPT-4,12.9620483,74.9334616,34,1034814,1716402600000,1716439048000
EQPT-4,12.9616933,74.9333816,36,1034854,1716402600000,1716439052000
EQPT-4,12.96135,74.9333783,33,1034893,1716402600000,1716439056000
EQPT-4,12.96098,74.9333966,22,1034934,1716402600000,1716439061000
EQPT-4,12.96082,74.9333849,11,1034952,1716402600000,1716439065000
EQPT-4,12.9606516,74.9333666,10,1034970,1716402600000,1716439071000
EQPT-4,12.9606183,74.9333883,11,1034978,1716402600000,1716439072000
EQPT-4,12.9604616,74.9334433,20,1034993,1716402600000,1716439076000
EQPT-4,12.9599783,74.9334399,23,1035047,1716402600000,1716439084000
EQPT-4,12.9593466,74.9334383,22,1035117,1716402600000,1716439095000
EQPT-4,12.9591033,74.9334283,26,1035145,1716402600000,1716439099000
EQPT-4,12.9587116,74.9335066,33,1035189,1716402600000,1716439104000
EQPT-4,12.95782,74.9337866,28,1035293,1716402600000,1716439115000
EQPT-4,12.9569783,74.9339933,36,1035389,1716402600000,1716439125000
EQPT-4,12.9559866,74.9338966,40,1035501,1716402600000,1716439135000
EQPT-4,12.9549916,74.9339749,45,1035612,1716402600000,1716439144000
EQPT-4,12.95422,74.9340166,38,1035698,1716402600000,1716439151000
EQPT-4,12.9538166,74.93399,40,1035743,1716402600000,1716439155000
EQPT-4,12.9528233,74.9341149,46,1035854,1716402600000,1716439164000
EQPT-4,12.9518166,74.9342133,52,1035967,1716402600000,1716439172000
EQPT-4,12.9508783,74.9343066,53,1036072,1716402600000,1716439179000
EQPT-4,12.9500049,74.9343616,43,1036169,1716402600000,1716439186000
EQPT-4,12.9492316,74.9344,30,1036255,1716402600000,1716439194000
EQPT-4,12.9490966,74.9344016,18,1036270,1716402600000,1716439197000
EQPT-4,12.948395,74.93432,28,1036349,1716402600000,1716439210000
EQPT-4,12.9474533,74.9341849,35,1036454,1716402600000,1716439221000
EQPT-4,12.94682,74.9339466,40,1036530,1716402600000,1716439228000
EQPT-4,12.9463266,74.9335816,40,1036597,1716402600000,1716439234000
EQPT-4,12.9455616,74.9330216,38,1036702,1716402600000,1716439243000
EQPT-4,12.9454066,74.9329866,34,1036720,1716402600000,1716439245000
EQPT-4,12.9453399,74.9330583,28,1036730,1716402600000,1716439246000
EQPT-4,12.9452866,74.9331149,28,1036739,1716402600000,1716439247000
EQPT-4,12.9451749,74.9332366,31,1036757,1716402600000,1716439249000
EQPT-4,12.9446766,74.9340266,41,1036859,1716402600000,1716439259000
EQPT-4,12.944105,74.93487,45,1036970,1716402600000,1716439268000
EQPT-4,12.9436133,74.935655,46,1037071,1716402600000,1716439276000
EQPT-4,12.9433183,74.936095,36,1037129,1716402600000,1716439281000
EQPT-4,12.9430666,74.9363783,25,1037171,1716402600000,1716439286000
EQPT-4,12.9428683,74.9365099,24,1037197,1716402600000,1716439290000
EQPT-4,12.9427433,74.9365666,26,1037212,1716402600000,1716439292000
EQPT-4,12.9425899,74.9365816,30,1037229,1716402600000,1716439294000
EQPT-4,12.9424233,74.9365366,36,1037249,1716402600000,1716439296000
EQPT-4,12.9417449,74.936365,45,1037327,1716402600000,1716439303000
EQPT-4,12.94116,74.936375,49,1037392,1716402600000,1716439308000
EQPT-4,12.94084,74.9364666,44,1037429,1716402600000,1716439311000
EQPT-4,12.9406566,74.9365849,43,1037453,1716402600000,1716439313000
EQPT-4,12.9400266,74.9370266,40,1037538,1716402600000,1716439319000
EQPT-4,12.9397133,74.9370999,39,1037574,1716402600000,1716439322000
EQPT-4,12.9395116,74.9370866,37,1037596,1716402600000,1716439324000
EQPT-4,12.93924,74.9370149,36,1037628,1716402600000,1716439327000
EQPT-4,12.9389,74.9367999,39,1037672,1716402600000,1716439331000
EQPT-4,12.9387683,74.936625,39,1037696,1716402600000,1716439333000
EQPT-4,12.9387116,74.9364133,40,1037720,1716402600000,1716439335000
EQPT-4,12.9387183,74.936235,33,1037756,1716402600000,1716439337000
EQPT-4,12.9387766,74.9359766,24,1037769,1716402600000,1716439341000
EQPT-4,12.9387983,74.9359333,21,1037769,1716402600000,1716439342000
EQPT-4,12.9389799,74.9354533,31,1037830,1716402600000,1716439348000
EQPT-4,12.9392566,74.9350316,33,1037886,1716402600000,1716439351000
EQPT-4,12.93935,74.9348766,29,1037913,1716402600000,1716439353000
EQPT-4,12.93953,74.9346433,24,1037938,1716402600000,1716439358000
EQPT-4,12.939655,74.9344983,28,1037947,1716402600000,1716439359000
EQPT-4,12.9403666,74.93392,35,1038061,1716402600000,1716439370000
EQPT-4,12.9411099,74.9333599,34,1038163,1716402600000,1716439380000
EQPT-4,12.9413349,74.9332933,24,1038191,1716402600000,1716439384000
EQPT-4,12.9413766,74.93323,20,1038215,1716402600000,1716439386000
